idShift,idEmployee,dateShift,timeStart,timeEnd,job,hoursWorked,statusShift
350,12,2024-05-31 11:50:33,16:12:37,20:12:37,Cook,4,Scheduled
351,9,2024-03-13 19:44:32,11:07:00,19:07:00,Server,8,Scheduled
352,5,2024-10-26 19:12:43,16:02:55,20:02:55,Server,4,Completed
353,5,2024-11-18 14:42:32,14:40:23,20:40:23,Server,6,Scheduled
354,2,2024-10-29 14:12:50,10:26:29,18:26:29,Manager,8,Completed
355,5,2024-10-11 14:13:50,10:42:53,18:42:53,Cook,8,Scheduled
356,4,2024-06-08 17:44:54,15:47:57,20:47:57,Server,5,Completed
357,4,2024-04-06 20:43:02,10:10:43,18:10:43,Server,8,Completed
358,1,2024-09-04 14:51:58,10:16:10,18:16:10,Server,8,Scheduled
359,4,2024-12-02 20:36:32,10:46:02,17:46:02,Cook,7,Scheduled
360,13,2024-04-17 16:43:09,11:38:13,15:38:13,Cook,4,Scheduled
361,13,2024-07-06 11:26:27,10:27:34,15:27:34,Cook,5,Completed
362,14,2024-10-03 16:02:41,11:09:23,16:09:23,Manager,5,Completed
363,1,2024-05-24 11:31:27,11:21:47,17:21:47,Manager,6,Completed
364,13,2024-09-16 13:11:52,13:57:36,20:57:36,Server,7,Scheduled
365,2,2024-06-18 16:59:48,11:54:00,17:54:00,Cook,6,Scheduled
366,14,2024-04-14 15:47:22,13:13:02,17:13:02,Manager,4,Scheduled
367,6,2024-07-17 19:28:04,15:44:27,19:44:27,Manager,4,Completed
368,1,2024-04-27 18:30:43,12:11:40,18:11:40,Manager,6,Completed
369,11,2024-06-15 16:50:13,15:35:13,20:35:13,Server,5,Scheduled
370,6,2024-11-02 18:15:28,13:14:31,19:14:31,Manager,6,Scheduled
371,10,2024-05-12 19:22:31,16:11:22,20:11:22,Manager,4,Scheduled
372,14,2024-11-10 13:18:43,14:16:23,20:16:23,Cook,6,Completed
373,12,2024-05-29 11:39:19,13:35:40,19:35:40,Manager,6,Scheduled
374,11,2024-07-20 14:00:34,13:32:42,20:32:42,Manager,7,Scheduled
375,8,2024-06-02 11:06:53,15:31:56,20:31:56,Cook,5,Completed
376,10,2024-03-17 19:14:47,11:33:05,15:33:05,Server,4,Completed
377,8,2024-11-26 14:43:56,16:46:11,20:46:11,Server,4,Scheduled
378,11,2024-06-24 15:54:13,16:47:26,20:47:26,Cook,4,Scheduled
379,0,2024-06-02 19:03:29,13:14:10,19:14:10,Manager,6,Completed
380,7,2024-08-16 11:42:48,16:50:56,20:50:56,Cook,4,Scheduled
381,13,2024-03-21 12:37:06,12:32:09,20:32:09,Cook,8,Scheduled
382,2,2024-06-09 13:14:55,15:19:56,19:19:56,Manager,4,Completed
383,4,2024-04-16 18:17:02,16:51:29,20:51:29,Cook,4,Completed
384,13,2024-10-04 10:32:50,13:47:40,18:47:40,Manager,5,Completed
385,9,2024-04-13 11:24:01,12:58:56,18:58:56,Manager,6,Scheduled
386,8,2024-09-20 10:58:21,13:03:02,19:03:02,Server,6,Completed
387,6,2024-08-03 10:37:56,13:14:01,18:14:01,Server,5,Scheduled
388,4,2024-05-20 19:44:58,14:14:39,19:14:39,Cook,5,Scheduled
389,8,2024-06-04 17:59:49,13:27:31,20:27:31,Cook,7,Scheduled
390,7,2024-07-16 18:12:04,15:00:40,19:00:40,Manager,4,Scheduled
391,10,2024-03-28 13:46:11,14:58:16,18:58:16,Cook,4,Completed
392,1,2024-04-16 16:54:24,16:29:06,20:29:06,Cook,4,Completed
393,6,2024-08-30 19:45:47,11:56:03,17:56:03,Cook,6,Completed
394,3,2024-10-10 19:15:03,10:40:52,14:40:52,Manager,4,Scheduled
395,1,2024-09-08 17:59:37,13:45:33,20:45:33,Cook,7,Completed
396,5,2024-11-22 19:58:52,14:08:08,20:08:08,Cook,6,Scheduled
397,4,2024-11-09 13:30:53,11:30:11,15:30:11,Manager,4,Scheduled
398,14,2024-08-09 19:49:52,11:49:32,18:49:32,Server,7,Completed
399,13,2024-11-07 15:35:50,10:26:05,14:26:05,Cook,4,Completed
400,0,2024-06-19 16:47:43,12:07:31,17:07:31,Server,5,Scheduled
401,2,2024-09-22 12:09:05,16:44:33,20:44:33,Manager,4,Scheduled
402,5,2024-10-12 15:21:49,13:11:26,17:11:26,Cook,4,Completed
403,8,2024-09-02 14:01:06,10:12:15,17:12:15,Server,7,Scheduled
404,4,2024-03-24 18:18:18,13:01:04,19:01:04,Cook,6,Completed
405,10,2024-04-05 12:22:21,15:09:47,20:09:47,Server,5,Scheduled
406,0,2024-09-07 16:17:16,12:38:28,19:38:28,Server,7,Scheduled
407,4,2024-06-13 11:26:32,14:38:54,20:38:54,Manager,6,Completed
408,14,2024-06-28 10:08:48,12:08:27,17:08:27,Cook,5,Scheduled
409,9,2024-10-14 16:10:41,12:07:46,19:07:46,Cook,7,Completed
410,5,2024-03-08 10:59:38,14:59:48,20:59:48,Manager,6,Scheduled
411,2,2024-11-20 19:50:38,13:27:24,20:27:24,Cook,7,Scheduled
412,0,2024-03-15 19:14:48,13:53:02,20:53:02,Manager,7,Scheduled
413,10,2024-07-28 12:05:38,13:38:13,20:38:13,Cook,7,Completed
414,11,2024-03-14 20:59:09,15:24:58,20:24:58,Manager,5,Completed
415,4,2024-03-15 18:50:35,14:23:03,20:23:03,Server,6,Scheduled
416,11,2024-08-01 11:05:29,11:49:28,18:49:28,Cook,7,Scheduled
417,8,2024-11-23 19:01:17,14:33:20,20:33:20,Server,6,Scheduled
418,13,2024-11-15 16:53:27,16:50:04,20:50:04,Cook,4,Scheduled
419,1,2024-08-07 12:32:43,12:03:05,20:03:05,Cook,8,Scheduled
420,2,2024-05-21 10:58:24,14:32:43,19:32:43,Cook,5,Scheduled
421,1,2024-03-10 19:52:06,13:12:32,17:12:32,Server,4,Completed
422,5,2024-07-19 16:20:37,12:19:26,20:19:26,Server,8,Completed
423,11,2024-12-01 10:09:50,15:43:58,20:43:58,Cook,5,Scheduled
424,13,2024-06-06 15:09:58,15:16:46,19:16:46,Cook,4,Scheduled
425,4,2024-11-30 17:37:23,12:56:38,17:56:38,Manager,5,Completed
426,11,2024-10-06 20:46:45,13:02:15,18:02:15,Server,5,Completed
427,0,2024-12-04 19:23:11,12:04:03,17:04:03,Server,5,Scheduled
428,2,2024-07-19 19:53:15,12:57:11,17:57:11,Cook,5,Completed
429,10,2024-09-22 19:49:38,13:57:45,19:57:45,Cook,6,Completed
430,12,2024-03-08 15:32:44,14:16:44,20:16:44,Cook,6,Completed
431,12,2024-09-20 16:10:37,14:18:57,20:18:57,Server,6,Completed
432,7,2024-08-07 10:47:40,14:01:51,20:01:51,Cook,6,Scheduled
433,0,2024-05-15 19:25:48,15:31:49,20:31:49,Cook,5,Completed
434,12,2024-08-06 16:27:05,10:05:47,17:05:47,Server,7,Scheduled
435,5,2024-11-23 19:16:02,12:57:32,19:57:32,Manager,7,Scheduled
436,6,2024-05-08 19:12:20,12:09:40,19:09:40,Cook,7,Scheduled
437,8,2024-03-28 16:57:45,11:11:08,15:11:08,Cook,4,Completed
438,8,2024-10-03 17:44:30,11:46:14,17:46:14,Server,6,Scheduled
439,8,2024-07-21 13:23:37,10:02:15,17:02:15,Manager,7,Scheduled
440,9,2024-04-09 14:48:01,11:59:01,17:59:01,Manager,6,Completed
441,6,2024-06-16 16:51:43,10:52:38,17:52:38,Server,7,Scheduled
442,9,2024-07-25 15:38:16,15:17:12,20:17:12,Manager,5,Scheduled
443,13,2024-08-31 12:47:58,11:18:41,18:18:41,Manager,7,Scheduled
444,1,2024-03-18 17:11:27,12:28:23,19:28:23,Cook,7,Scheduled
445,13,2024-05-17 18:00:33,13:02:34,17:02:34,Manager,4,Scheduled
446,3,2024-07-13 12:44:04,15:25:24,20:25:24,Cook,5,Scheduled
447,7,2024-04-18 12:14:12,13:45:46,18:45:46,Manager,5,Scheduled
448,1,2024-08-06 16:59:58,15:33:24,20:33:24,Cook,5,Scheduled
449,10,2024-03-22 11:06:00,12:09:04,19:09:04,Cook,7,Scheduled
450,3,2024-05-13 11:15:20,16:36:02,20:36:02,Cook,4,Scheduled
451,7,2024-10-16 18:22:34,13:31:40,20:31:40,Cook,7,Scheduled
452,14,2024-06-15 20:42:48,10:16:46,14:16:46,Cook,4,Completed
453,3,2024-09-15 11:47:35,15:02:40,20:02:40,Manager,5,Scheduled
454,13,2024-05-20 14:29:14,10:11:48,16:11:48,Cook,6,Scheduled
455,6,2024-08-22 15:43:41,15:09:53,20:09:53,Manager,5,Completed
456,12,2024-06-27 13:15:49,11:12:14,19:12:14,Server,8,Scheduled
457,2,2024-05-20 10:57:13,11:45:32,15:45:32,Cook,4,Completed
458,5,2024-04-23 17:20:22,13:58:14,20:58:14,Server,7,Scheduled
459,5,2024-07-26 16:09:02,12:16:12,17:16:12,Cook,5,Scheduled
460,12,2024-09-13 14:10:12,12:54:44,20:54:44,Cook,8,Completed
461,10,2024-06-11 10:39:51,13:17:41,18:17:41,Cook,5,Completed
462,4,2024-03-24 18:58:41,11:21:32,18:21:32,Cook,7,Scheduled
463,6,2024-05-18 13:25:09,11:25:34,17:25:34,Server,6,Scheduled
464,7,2024-08-04 19:21:21,10:29:45,17:29:45,Manager,7,Completed
465,1,2024-10-31 16:25:55,12:08:41,19:08:41,Manager,7,Scheduled
466,5,2024-09-15 13:31:59,10:47:18,15:47:18,Manager,5,Scheduled
467,12,2024-04-10 15:22:41,16:41:41,20:41:41,Cook,4,Completed
468,3,2024-03-10 10:48:19,11:16:25,17:16:25,Cook,6,Completed
469,12,2024-08-18 10:21:20,11:24:17,18:24:17,Manager,7,Scheduled
470,2,2024-05-08 15:32:41,14:52:03,19:52:03,Cook,5,Completed
471,11,2024-11-07 18:40:47,16:32:22,20:32:22,Server,4,Completed
472,11,2024-07-28 18:07:25,12:50:11,16:50:11,Server,4,Completed
473,5,2024-11-19 13:10:47,14:18:02,20:18:02,Manager,6,Scheduled
474,8,2024-09-14 10:22:06,10:48:40,18:48:40,Manager,8,Scheduled
475,11,2024-09-04 18:05:36,10:53:20,17:53:20,Server,7,Scheduled
476,12,2024-09-02 12:58:53,15:34:22,20:34:22,Cook,5,Scheduled
477,13,2024-09-04 16:31:18,12:11:57,18:11:57,Server,6,Scheduled
478,12,2024-11-15 16:53:48,10:49:25,15:49:25,Server,5,Scheduled
479,11,2024-11-02 14:55:35,15:49:59,20:49:59,Cook,5,Scheduled
480,10,2024-11-06 18:16:04,13:40:45,20:40:45,Server,7,Completed
481,7,2024-08-28 18:06:40,13:09:24,20:09:24,Server,7,Completed
482,12,2024-06-07 15:41:06,13:00:04,20:00:04,Cook,7,Completed
483,0,2024-10-02 17:40:54,10:42:19,18:42:19,Server,8,Completed
484,12,2024-07-03 19:20:38,15:31:03,19:31:03,Cook,4,Scheduled
485,1,2024-07-19 12:33:21,10:52:08,14:52:08,Manager,4,Completed
486,3,2024-11-23 15:22:03,12:27:55,20:27:55,Cook,8,Completed
487,0,2024-09-18 18:08:36,11:12:48,17:12:48,Cook,6,Scheduled
488,13,2024-10-11 18:51:52,15:09:15,20:09:15,Manager,5,Scheduled
489,11,2024-11-22 11:28:13,10:55:29,14:55:29,Server,4,Completed
490,5,2024-05-06 13:41:17,15:53:58,20:53:58,Manager,5,Completed
491,10,2024-09-14 15:00:18,15:24:11,19:24:11,Server,4,Completed
492,2,2024-03-23 10:37:24,16:44:19,20:44:19,Cook,4,Scheduled
493,3,2024-07-03 13:02:14,16:25:34,20:25:34,Server,4,Completed
494,6,2024-06-11 19:39:47,11:15:56,18:15:56,Server,7,Scheduled
495,7,2024-06-30 14:50:14,13:24:09,20:24:09,Server,7,Scheduled
496,7,2024-10-25 13:59:17,10:59:22,14:59:22,Manager,4,Scheduled
497,0,2024-04-14 13:50:18,10:00:45,14:00:45,Manager,4,Scheduled
498,1,2024-08-06 16:45:25,12:28:48,16:28:48,Manager,4,Completed
499,8,2024-05-30 12:53:44,15:27:54,20:27:54,Cook,5,Scheduled
500,7,2024-05-05 15:48:33,14:13:01,18:13:01,Cook,4,Completed
501,12,2024-10-22 13:49:07,13:52:37,18:52:37,Cook,5,Scheduled
502,10,2024-06-30 19:27:31,13:42:23,17:42:23,Manager,4,Scheduled
503,5,2024-05-18 12:16:01,10:40:26,16:40:26,Cook,6,Completed
504,9,2024-03-22 16:31:39,13:00:35,17:00:35,Server,4,Scheduled
505,12,2024-03-17 14:35:24,10:37:01,14:37:01,Manager,4,Scheduled
506,1,2024-06-16 17:44:05,16:56:27,20:56:27,Server,4,Completed
507,5,2024-05-04 14:03:23,12:12:11,16:12:11,Server,4,Completed
508,1,2024-04-04 12:20:57,15:04:59,20:04:59,Manager,5,Completed
509,11,2024-06-10 14:56:41,16:40:15,20:40:15,Server,4,Scheduled
510,7,2024-10-21 14:44:55,11:43:07,17:43:07,Server,6,Scheduled
511,14,2024-11-25 11:41:40,10:18:31,16:18:31,Cook,6,Scheduled
512,11,2024-09-07 20:01:37,12:25:25,18:25:25,Server,6,Completed
513,5,2024-08-30 15:18:07,14:02:36,20:02:36,Manager,6,Completed
514,1,2024-04-22 19:21:39,13:14:26,19:14:26,Cook,6,Scheduled
515,3,2024-07-14 12:16:56,10:16:09,15:16:09,Manager,5,Completed
516,14,2024-04-28 16:10:53,14:51:43,19:51:43,Cook,5,Completed
517,11,2024-06-21 17:46:14,10:45:25,16:45:25,Manager,6,Completed
518,4,2024-08-20 12:40:36,14:36:43,20:36:43,Server,6,Scheduled
519,9,2024-08-02 15:18:57,14:29:54,19:29:54,Server,5,Completed
520,14,2024-03-20 18:02:01,14:14:18,20:14:18,Server,6,Completed
521,12,2024-11-10 18:05:14,12:38:55,20:38:55,Cook,8,Completed
522,6,2024-03-17 13:40:50,13:04:19,17:04:19,Manager,4,Scheduled
523,11,2024-07-22 16:32:15,12:12:49,18:12:49,Manager,6,Scheduled
524,6,2024-05-27 10:11:45,15:16:04,20:16:04,Manager,5,Scheduled
525,6,2024-05-10 12:31:47,12:52:11,18:52:11,Manager,6,Scheduled
526,6,2024-10-10 10:45:33,14:19:12,20:19:12,Server,6,Completed
527,5,2024-04-20 12:14:45,15:36:11,20:36:11,Server,5,Completed
528,8,2024-10-31 10:48:47,14:14:14,20:14:14,Server,6,Scheduled
529,13,2024-07-07 12:46:20,16:49:37,20:49:37,Manager,4,Completed
530,6,2024-05-23 14:05:11,16:24:41,20:24:41,Manager,4,Scheduled
531,12,2024-09-15 14:47:31,16:04:04,20:04:04,Cook,4,Scheduled
532,14,2024-03-08 17:33:56,10:37:05,14:37:05,Server,4,Scheduled
533,10,2024-09-22 11:22:54,15:57:54,20:57:54,Server,5,Completed
534,9,2024-04-11 17:07:33,10:57:35,16:57:35,Cook,6,Completed
535,7,2024-04-28 19:10:13,11:01:27,16:01:27,Cook,5,Scheduled
536,0,2024-10-27 20:48:20,14:46:51,19:46:51,Cook,5,Completed
537,4,2024-09-30 12:33:30,14:46:59,19:46:59,Server,5,Scheduled
538,11,2024-09-01 12:15:24,11:34:27,19:34:27,Cook,8,Scheduled
539,4,2024-04-13 20:33:44,12:03:08,17:03:08,Server,5,Completed
540,13,2024-12-01 10:05:01,16:07:52,20:07:52,Cook,4,Completed
541,14,2024-04-07 15:13:12,11:42:57,17:42:57,Server,6,Completed
542,8,2024-04-03 20:02:04,10:53:08,18:53:08,Server,8,Completed
543,7,2024-04-28 14:19:54,12:02:17,20:02:17,Cook,8,Completed
544,14,2024-11-25 18:34:09,16:46:50,20:46:50,Cook,4,Completed
545,13,2024-07-24 17:47:59,15:14:16,19:14:16,Manager,4,Completed
546,11,2024-09-20 17:44:08,10:27:46,15:27:46,Server,5,Scheduled
547,0,2024-07-20 10:06:18,12:55:09,20:55:09,Manager,8,Completed
548,12,2024-06-07 18:24:01,13:11:21,20:11:21,Manager,7,Scheduled
549,12,2024-04-27 13:54:10,13:11:26,19:11:26,Manager,6,Completed
550,1,2024-06-01 19:51:35,14:47:51,20:47:51,Manager,6,Completed
551,10,2024-08-19 17:45:24,16:46:15,20:46:15,Manager,4,Scheduled
552,5,2024-09-12 18:30:20,10:21:01,17:21:01,Cook,7,Completed
553,13,2024-06-14 11:40:36,11:11:17,15:11:17,Manager,4,Scheduled
554,10,2024-09-16 15:04:57,12:32:28,20:32:28,Cook,8,Completed
555,8,2024-04-19 13:40:50,12:03:25,20:03:25,Server,8,Completed
556,12,2024-11-28 19:40:52,13:09:07,18:09:07,Cook,5,Scheduled
557,0,2024-06-04 11:40:04,13:36:02,17:36:02,Manager,4,Completed
558,9,2024-08-07 10:55:38,10:06:27,17:06:27,Manager,7,Completed
559,3,2024-05-28 15:55:51,11:25:25,18:25:25,Cook,7,Completed
560,2,2024-08-27 12:47:33,11:41:23,16:41:23,Manager,5,Completed
561,0,2024-08-08 12:41:18,12:06:48,19:06:48,Cook,7,Scheduled
562,1,2024-03-22 11:33:55,16:49:29,20:49:29,Server,4,Completed
563,6,2024-06-29 12:23:40,16:49:40,20:49:40,Server,4,Completed
564,1,2024-05-16 11:14:56,12:18:40,17:18:40,Server,5,Completed
565,5,2024-07-17 15:32:14,12:44:21,18:44:21,Server,6,Scheduled
566,2,2024-09-04 17:59:10,15:51:41,20:51:41,Manager,5,Completed
567,2,2024-05-09 13:48:43,14:22:20,20:22:20,Cook,6,Scheduled
568,1,2024-06-05 14:03:06,12:24:09,20:24:09,Server,8,Completed
569,1,2024-05-02 12:30:48,14:26:22,18:26:22,Server,4,Completed
570,12,2024-09-16 16:16:41,11:10:14,18:10:14,Cook,7,Scheduled
571,7,2024-08-10 17:37:48,11:33:58,15:33:58,Server,4,Scheduled
572,9,2024-03-11 16:55:41,11:52:38,19:52:38,Manager,8,Completed
573,2,2024-06-25 10:10:52,11:28:16,17:28:16,Manager,6,Completed
574,0,2024-09-20 18:33:33,11:23:09,15:23:09,Manager,4,Completed
575,8,2024-11-21 13:58:55,11:37:04,18:37:04,Manager,7,Completed
576,10,2024-12-01 12:02:19,12:34:41,18:34:41,Cook,6,Completed
577,4,2024-08-18 16:05:21,13:32:25,20:32:25,Server,7,Scheduled
578,3,2024-11-24 18:54:41,12:47:32,17:47:32,Manager,5,Scheduled
579,11,2024-07-09 16:22:09,11:02:30,19:02:30,Manager,8,Scheduled
580,6,2024-08-10 11:02:24,16:44:00,20:44:00,Server,4,Completed
581,10,2024-10-10 11:09:40,16:41:16,20:41:16,Cook,4,Completed
582,1,2024-11-11 15:59:54,10:02:21,18:02:21,Server,8,Scheduled
583,11,2024-03-23 20:50:35,14:26:01,19:26:01,Cook,5,Scheduled
584,10,2024-09-29 14:13:12,12:31:17,20:31:17,Server,8,Scheduled
585,11,2024-03-21 15:00:52,13:40:56,18:40:56,Cook,5,Completed
586,12,2024-07-15 14:29:35,11:39:43,16:39:43,Manager,5,Scheduled
587,2,2024-04-12 20:16:55,10:51:55,18:51:55,Cook,8,Scheduled
588,9,2024-04-06 16:26:49,11:54:21,18:54:21,Manager,7,Completed
589,6,2024-08-11 14:38:18,15:32:17,20:32:17,Cook,5,Scheduled
590,6,2024-10-03 15:27:17,14:41:11,20:41:11,Server,6,Scheduled
591,9,2024-10-09 12:12:54,12:26:28,19:26:28,Server,7,Completed
592,4,2024-08-13 15:34:30,16:06:18,20:06:18,Server,4,Scheduled
593,6,2024-11-12 17:19:06,13:35:31,19:35:31,Manager,6,Scheduled
594,4,2024-03-17 10:37:24,10:10:51,17:10:51,Server,7,Completed
595,14,2024-07-13 10:25:59,13:50:04,17:50:04,Manager,4,Scheduled
596,0,2024-08-14 12:54:55,15:34:22,20:34:22,Server,5,Scheduled
597,11,2024-07-08 13:34:52,12:57:53,20:57:53,Server,8,Completed
598,5,2024-07-15 12:01:06,10:28:10,18:28:10,Manager,8,Scheduled
599,8,2024-09-02 10:47:11,15:44:38,20:44:38,Cook,5,Scheduled
600,12,2024-05-18 14:00:04,12:33:04,19:33:04,Manager,7,Scheduled
601,7,2024-09-19 14:45:26,16:17:07,20:17:07,Manager,4,Scheduled
602,9,2024-08-02 11:37:10,11:58:51,18:58:51,Cook,7,Completed
603,8,2024-05-22 18:06:01,12:34:03,16:34:03,Cook,4,Completed
604,10,2024-05-07 10:29:46,15:57:13,20:57:13,Server,5,Scheduled
605,4,2024-05-31 10:55:02,15:39:54,20:39:54,Server,5,Completed
606,13,2024-10-31 20:21:37,13:55:39,18:55:39,Server,5,Completed
607,3,2024-03-25 10:07:07,14:12:57,19:12:57,Manager,5,Completed
608,5,2024-06-07 17:20:44,10:29:42,16:29:42,Server,6,Completed
609,14,2024-06-01 10:03:36,11:26:55,15:26:55,Server,4,Scheduled
610,14,2024-05-24 15:15:48,15:59:08,20:59:08,Cook,5,Completed
611,0,2024-06-07 19:40:44,16:13:07,20:13:07,Manager,4,Scheduled
612,2,2024-06-24 18:00:45,15:09:15,20:09:15,Server,5,Completed
613,4,2024-10-16 13:57:33,15:59:32,20:59:32,Server,5,Completed
614,11,2024-03-25 10:03:17,10:05:54,14:05:54,Cook,4,Completed
615,7,2024-08-03 20:36:05,16:09:49,20:09:49,Server,4,Completed
616,0,2024-05-10 10:27:18,12:37:51,20:37:51,Server,8,Completed
617,14,2024-08-26 17:09:00,10:27:14,16:27:14,Cook,6,Completed
618,1,2024-07-05 20:34:58,12:09:45,16:09:45,Cook,4,Completed
619,5,2024-12-05 20:01:25,11:10:25,17:10:25,Server,6,Scheduled
620,12,2024-10-02 10:34:48,14:29:37,20:29:37,Server,6,Completed
621,14,2024-04-11 15:30:48,10:47:49,14:47:49,Cook,4,Scheduled
622,11,2024-09-07 12:51:00,15:08:44,20:08:44,Cook,5,Scheduled
623,12,2024-05-10 17:45:59,14:31:13,20:31:13,Server,6,Scheduled
624,14,2024-05-21 15:08:39,12:05:05,20:05:05,Server,8,Scheduled
625,5,2024-08-12 10:02:20,13:52:09,20:52:09,Server,7,Scheduled
626,2,2024-10-27 20:34:43,16:15:50,20:15:50,Cook,4,Completed
627,12,2024-04-06 18:48:12,13:46:12,17:46:12,Server,4,Scheduled
628,3,2024-08-29 12:45:56,13:11:25,17:11:25,Manager,4,Scheduled
629,4,2024-11-05 12:11:59,12:28:47,17:28:47,Server,5,Scheduled
630,0,2024-11-11 17:15:35,12:46:26,17:46:26,Server,5,Scheduled
631,12,2024-08-15 13:07:43,13:03:49,18:03:49,Server,5,Completed
632,9,2024-11-10 13:56:20,13:35:36,17:35:36,Server,4,Completed
633,11,2024-05-14 17:26:13,15:55:28,20:55:28,Cook,5,Completed
634,13,2024-03-17 14:26:04,10:40:49,15:40:49,Cook,5,Completed
635,8,2024-10-25 14:57:48,13:50:56,20:50:56,Cook,7,Scheduled
636,12,2024-09-16 16:54:42,13:53:14,18:53:14,Cook,5,Scheduled
637,1,2024-04-04 15:29:56,13:45:18,17:45:18,Cook,4,Scheduled
638,4,2024-07-30 12:07:04,13:18:49,20:18:49,Cook,7,Scheduled
639,6,2024-06-14 12:04:07,15:47:36,20:47:36,Cook,5,Scheduled
640,6,2024-07-21 19:54:19,10:14:18,15:14:18,Cook,5,Scheduled
641,3,2024-12-01 14:10:14,11:23:59,16:23:59,Cook,5,Completed
642,6,2024-03-27 15:26:40,11:06:30,17:06:30,Cook,6,Completed
643,12,2024-03-24 18:58:43,14:42:53,20:42:53,Manager,6,Scheduled
644,0,2024-10-20 19:31:29,10:52:05,14:52:05,Server,4,Scheduled
645,11,2024-06-25 10:13:55,12:19:56,16:19:56,Manager,4,Completed
646,11,2024-05-24 13:43:01,14:27:22,20:27:22,Cook,6,Completed
647,11,2024-07-06 15:07:30,11:25:33,15:25:33,Manager,4,Scheduled
648,0,2024-08-07 12:47:25,11:21:17,16:21:17,Cook,5,Scheduled
649,1,2024-05-12 18:33:29,10:52:30,14:52:30,Cook,4,Completed
650,12,2024-04-06 11:16:03,10:25:07,16:25:07,Manager,6,Scheduled
651,11,2024-04-17 11:04:08,10:39:56,15:39:56,Manager,5,Scheduled
652,4,2024-09-29 14:49:34,13:48:36,20:48:36,Server,7,Scheduled
653,12,2024-07-31 18:38:38,14:36:16,20:36:16,Manager,6,Scheduled
654,5,2024-08-02 10:26:07,12:50:03,20:50:03,Manager,8,Completed
655,4,2024-05-17 15:59:37,16:02:15,20:02:15,Cook,4,Completed
656,8,2024-03-31 18:42:16,12:16:21,16:16:21,Cook,4,Scheduled
657,1,2024-05-01 15:26:24,16:22:55,20:22:55,Manager,4,Completed
658,9,2024-04-22 11:14:22,12:25:56,17:25:56,Manager,5,Completed
659,3,2024-06-13 14:29:07,10:11:11,14:11:11,Manager,4,Scheduled
660,0,2024-11-13 19:26:24,16:43:36,20:43:36,Cook,4,Completed
661,1,2024-11-11 14:16:09,16:02:13,20:02:13,Cook,4,Completed
662,3,2024-05-13 18:06:31,15:10:39,20:10:39,Manager,5,Completed
663,3,2024-10-14 18:19:37,10:38:33,14:38:33,Server,4,Completed
664,1,2024-08-25 12:21:47,10:07:31,15:07:31,Manager,5,Scheduled
665,6,2024-06-03 10:57:22,13:18:53,18:18:53,Server,5,Scheduled
666,10,2024-08-06 13:43:25,15:00:45,20:00:45,Manager,5,Completed
667,0,2024-11-05 17:18:49,13:47:38,17:47:38,Manager,4,Scheduled
668,3,2024-05-29 11:46:43,13:13:17,20:13:17,Manager,7,Scheduled
669,13,2024-08-27 13:59:30,11:58:00,18:58:00,Manager,7,Completed
670,1,2024-07-27 10:00:23,13:08:28,20:08:28,Server,7,Scheduled
671,0,2024-11-23 11:07:28,14:46:14,20:46:14,Server,6,Completed
672,3,2024-06-14 20:37:15,12:25:54,20:25:54,Server,8,Scheduled
673,13,2024-11-05 12:32:59,15:48:18,20:48:18,Manager,5,Completed
674,6,2024-04-21 17:24:36,10:29:42,17:29:42,Manager,7,Scheduled
675,12,2024-10-01 10:39:47,10:10:28,17:10:28,Server,7,Completed
676,1,2024-09-28 16:38:22,10:48:10,17:48:10,Cook,7,Completed
677,3,2024-09-16 10:45:27,11:36:00,15:36:00,Manager,4,Scheduled
678,7,2024-03-21 19:27:36,10:35:47,17:35:47,Manager,7,Completed
679,10,2024-04-01 14:29:43,14:39:16,19:39:16,Server,5,Completed
680,11,2024-03-22 11:59:33,11:02:54,15:02:54,Cook,4,Scheduled
681,6,2024-08-20 14:19:10,14:00:22,20:00:22,Server,6,Completed
682,4,2024-09-25 15:14:45,16:14:00,20:14:00,Cook,4,Completed
683,13,2024-08-12 10:45:02,15:19:13,20:19:13,Manager,5,Completed
684,1,2024-10-25 17:02:04,16:13:21,20:13:21,Manager,4,Scheduled
685,4,2024-06-13 14:19:36,15:18:03,20:18:03,Manager,5,Completed
686,10,2024-05-03 15:03:00,10:31:52,14:31:52,Manager,4,Completed
687,6,2024-07-31 17:25:57,16:32:18,20:32:18,Manager,4,Scheduled
688,0,2024-09-02 11:24:58,13:18:00,19:18:00,Server,6,Completed
689,9,2024-07-03 19:43:57,13:57:32,17:57:32,Manager,4,Completed
690,5,2024-07-25 11:27:29,14:00:29,19:00:29,Cook,5,Scheduled
691,12,2024-08-23 14:40:28,16:19:09,20:19:09,Cook,4,Scheduled
692,11,2024-04-03 16:00:54,12:50:36,17:50:36,Cook,5,Completed
693,12,2024-10-07 10:23:48,14:08:53,18:08:53,Cook,4,Completed
694,11,2024-03-27 16:51:03,11:57:01,16:57:01,Server,5,Completed
695,4,2024-05-16 15:33:23,15:04:46,20:04:46,Server,5,Scheduled
696,8,2024-10-31 14:50:19,12:45:47,20:45:47,Cook,8,Scheduled
697,3,2024-10-01 16:56:09,16:44:00,20:44:00,Manager,4,Scheduled
698,3,2024-12-04 13:15:23,12:50:41,17:50:41,Cook,5,Completed
699,3,2024-08-23 19:16:18,13:38:48,18:38:48,Manager,5,Completed
700,5,2024-08-10 17:03:02,10:23:47,15:23:47,Cook,5,Completed
